w0,w1,w2,w3,a0,a1,a2,a3,direction
220.0,130.0,180.0,270.0,13.0,31.0,0,0,3
220.0,140.0,180.0,260.0,13.0,21.0,0,0,3
220.0,150.0,180.0,250.0,13.0,11.0,0,0,3
220.0,160.0,180.0,240.0,13.0,1.0,0,0,3
210.0,160.0,190.0,240.0,0,0,68.0,110.0,0
210.0,150.0,190.0,250.0,0,0,68.0,100.0,1
210.0,140.0,190.0,260.0,0,0,68.0,90.0,1
210.0,130.0,190.0,270.0,0,0,68.0,80.0,1
210.0,120.0,190.0,280.0,0,0,68.0,70.0,1
210.0,110.0,190.0,290.0,0,0,68.0,60.0,1
210.0,100.0,190.0,300.0,0,0,68.0,50.0,1
210.0,90.0,190.0,310.0,0,0,68.0,40.0,1
210.0,80.0,190.0,320.0,0,0,68.0,30.0,1
210.0,70.0,190.0,330.0,0,0,68.0,20.0,1
210.0,60.0,190.0,340.0,0,0,68.0,10.0,1
210.0,50.0,190.0,350.0,0,0.0,68.0,0,1
220.0,50.0,180.0,350.0,0,0.0,58.0,0,2
230.0,50.0,170.0,350.0,0,0.0,48.0,0,2
240.0,50.0,160.0,350.0,0,0.0,38.0,0,2
250.0,50.0,150.0,350.0,0,0.0,28.0,0,2
260.0,50.0,140.0,350.0,0,0.0,18.0,0,2
270.0,50.0,130.0,350.0,207.0,47.0,0,0,2
270.0,60.0,130.0,340.0,207.0,37.0,0,0,3
270.0,70.0,130.0,330.0,207.0,27.0,0,0,3
270.0,80.0,130.0,320.0,207.0,17.0,0,0,3
270.0,90.0,130.0,310.0,207.0,7.0,0,0,3
270.0,100.0,130.0,300.0,207.0,0,0,3.0,3
260.0,100.0,140.0,300.0,197.0,0,0,3.0,0
250.0,100.0,150.0,300.0,187.0,0,0,3.0,0
240.0,100.0,160.0,300.0,177.0,0,0,3.0,0
230.0,100.0,170.0,300.0,167.0,0,0,3.0,0
220.0,100.0,180.0,300.0,157.0,0,0,3.0,0
210.0,100.0,190.0,300.0,147.0,0,0,3.0,0
200.0,100.0,200.0,300.0,137.0,0,0,3.0,0
190.0,100.0,210.0,300.0,127.0,0,0,3.0,0
180.0,100.0,220.0,300.0,117.0,0,0,3.0,0
170.0,100.0,230.0,300.0,107.0,0,0,3.0,0
160.0,100.0,240.0,300.0,97.0,0,0,3.0,0
150.0,100.0,250.0,300.0,87.0,0,0,3.0,0
140.0,100.0,260.0,300.0,77.0,0,0,3.0,0
130.0,100.0,270.0,300.0,67.0,0,0,3.0,0
120.0,100.0,280.0,300.0,57.0,0,0,3.0,0
110.0,100.0,290.0,300.0,47.0,0,0,3.0,0
100.0,100.0,300.0,300.0,37.0,0,0,3.0,0
90.0,100.0,310.0,300.0,27.0,0,0,3.0,0
80.0,100.0,320.0,300.0,17.0,0,0,3.0,0
70.0,100.0,330.0,300.0,0,155.0,66.0,0,0
70.0,110.0,330.0,290.0,0,145.0,66.0,0,3
70.0,120.0,330.0,280.0,0,135.0,66.0,0,3
70.0,130.0,330.0,270.0,0,125.0,66.0,0,3
70.0,140.0,330.0,260.0,0,115.0,66.0,0,3
70.0,150.0,330.0,250.0,0,105.0,66.0,0,3
70.0,160.0,330.0,240.0,0,95.0,66.0,0,3
70.0,170.0,330.0,230.0,0,85.0,66.0,0,3
70.0,180.0,330.0,220.0,0,75.0,66.0,0,3
70.0,190.0,330.0,210.0,0,65.0,66.0,0,3
70.0,200.0,330.0,200.0,0,55.0,66.0,0,3
70.0,210.0,330.0,190.0,0,45.0,66.0,0,3
70.0,220.0,330.0,180.0,0,35.0,66.0,0,3
70.0,230.0,330.0,170.0,0,25.0,66.0,0,3
70.0,240.0,330.0,160.0,0,15.0,66.0,0,3
70.0,250.0,330.0,150.0,0,5.0,66.0,0,3
80.0,250.0,320.0,150.0,0,5.0,56.0,0,2
90.0,250.0,310.0,150.0,0,5.0,46.0,0,2
100.0,250.0,300.0,150.0,0,5.0,36.0,0,2
110.0,250.0,290.0,150.0,0,5.0,26.0,0,2
120.0,250.0,280.0,150.0,0,5.0,16.0,0,2
130.0,250.0,270.0,150.0,0,66.0,207.0,0,2
130.0,260.0,270.0,140.0,0,56.0,207.0,0,3
130.0,270.0,270.0,130.0,0,46.0,207.0,0,3
130.0,280.0,270.0,120.0,0,36.0,207.0,0,3
130.0,290.0,270.0,110.0,0,26.0,207.0,0,3
130.0,300.0,270.0,100.0,0,16.0,207.0,0,3
130.0,310.0,270.0,90.0,0,6.0,207.0,0,3
130.0,320.0,270.0,80.0,0,0,207.0,4.0,3
140.0,320.0,260.0,80.0,0,0,197.0,4.0,2
150.0,320.0,250.0,80.0,0,0,187.0,4.0,2
160.0,320.0,240.0,80.0,0,0,177.0,4.0,2
170.0,320.0,230.0,80.0,0,0,167.0,4.0,2
180.0,320.0,220.0,80.0,0,0,157.0,4.0,2
190.0,320.0,210.0,80.0,0,0,147.0,4.0,2
200.0,320.0,200.0,80.0,0,0,137.0,4.0,2
210.0,320.0,190.0,80.0,0,0,127.0,4.0,2
220.0,320.0,180.0,80.0,0,0,117.0,4.0,2
230.0,320.0,170.0,80.0,0,0,107.0,4.0,2
240.0,320.0,160.0,80.0,0,0,97.0,4.0,2
250.0,320.0,150.0,80.0,0,0,87.0,4.0,2
260.0,320.0,140.0,80.0,0,0,77.0,4.0,2
270.0,320.0,130.0,80.0,0,0,67.0,4.0,2
280.0,320.0,120.0,80.0,0,0,57.0,4.0,2
290.0,320.0,110.0,80.0,0,0,47.0,4.0,2
300.0,320.0,100.0,80.0,0,0,37.0,4.0,2
310.0,320.0,90.0,80.0,0,0,27.0,4.0,2
320.0,320.0,80.0,80.0,0,0,17.0,4.0,2
330.0,320.0,70.0,80.0,140.0,3.0,0,0,2
320.0,320.0,80.0,80.0,130.0,3.0,0,0,0
310.0,320.0,90.0,80.0,120.0,3.0,0,0,0
300.0,320.0,100.0,80.0,110.0,3.0,0,0,0
290.0,320.0,110.0,80.0,100.0,3.0,0,0,0
280.0,320.0,120.0,80.0,90.0,3.0,0,0,0
270.0,320.0,130.0,80.0,80.0,3.0,0,0,0
260.0,320.0,140.0,80.0,70.0,3.0,0,0,0
250.0,320.0,150.0,80.0,60.0,3.0,0,0,0
240.0,320.0,160.0,80.0,50.0,3.0,0,0,0
230.0,320.0,170.0,80.0,40.0,3.0,0,0,0
220.0,320.0,180.0,80.0,30.0,3.0,0,0,0
210.0,320.0,190.0,80.0,20.0,3.0,0,0,0
200.0,320.0,200.0,80.0,10.0,3.0,0,0,0
190.0,320.0,210.0,80.0,77.0,0,0,278.0,0
190.0,310.0,210.0,90.0,77.0,0,0,268.0,1
190.0,300.0,210.0,100.0,77.0,0,0,258.0,1
190.0,290.0,210.0,110.0,77.0,0,0,248.0,1
190.0,280.0,210.0,120.0,77.0,0,0,238.0,1
190.0,270.0,210.0,130.0,77.0,0,0,228.0,1
190.0,260.0,210.0,140.0,77.0,0,0,218.0,1
190.0,250.0,210.0,150.0,77.0,0,0,208.0,1
190.0,240.0,210.0,160.0,77.0,0,0,198.0,1
190.0,230.0,210.0,170.0,77.0,0,0,188.0,1
190.0,220.0,210.0,180.0,77.0,0,0,178.0,1
190.0,210.0,210.0,190.0,77.0,0,0,168.0,1
190.0,200.0,210.0,200.0,77.0,0,0,158.0,1
190.0,190.0,210.0,210.0,77.0,0,0,148.0,1
190.0,180.0,210.0,220.0,77.0,0,0,138.0,1
190.0,170.0,210.0,230.0,77.0,0,0,128.0,1
190.0,160.0,210.0,240.0,77.0,0,0,118.0,1
190.0,150.0,210.0,250.0,77.0,0,0,108.0,1
190.0,140.0,210.0,260.0,77.0,0,0,98.0,1
190.0,130.0,210.0,270.0,77.0,0,0,88.0,1
190.0,120.0,210.0,280.0,77.0,0,0,78.0,1
190.0,110.0,210.0,290.0,77.0,0,0,68.0,1
190.0,100.0,210.0,300.0,77.0,0,0,58.0,1
190.0,90.0,210.0,310.0,77.0,0,0,48.0,1
190.0,80.0,210.0,320.0,77.0,0,0,38.0,1
190.0,70.0,210.0,330.0,77.0,0,0,28.0,1
190.0,60.0,210.0,340.0,77.0,0,0,18.0,1
190.0,50.0,210.0,350.0,77.0,0,0,8.0,1
190.0,40.0,210.0,360.0,77.0,2.0,0,0,1
180.0,40.0,220.0,360.0,67.0,2.0,0,0,0
170.0,40.0,230.0,360.0,57.0,2.0,0,0,0
160.0,40.0,240.0,360.0,47.0,2.0,0,0,0
150.0,40.0,250.0,360.0,37.0,2.0,0,0,0
140.0,40.0,260.0,360.0,27.0,2.0,0,0,0
130.0,40.0,270.0,360.0,17.0,2.0,0,0,0
120.0,40.0,280.0,360.0,0,204.0,36.0,0,0
120.0,50.0,280.0,350.0,0,194.0,36.0,0,3
120.0,60.0,280.0,340.0,0,184.0,36.0,0,3
120.0,70.0,280.0,330.0,0,174.0,36.0,0,3
120.0,80.0,280.0,320.0,0,164.0,36.0,0,3
120.0,90.0,280.0,310.0,0,154.0,36.0,0,3
120.0,100.0,280.0,300.0,0,144.0,36.0,0,3
120.0,110.0,280.0,290.0,0,134.0,36.0,0,3
120.0,120.0,280.0,280.0,0,124.0,36.0,0,3
120.0,130.0,280.0,270.0,0,114.0,36.0,0,3
120.0,140.0,280.0,260.0,0,104.0,36.0,0,3
120.0,150.0,280.0,250.0,0,94.0,36.0,0,3
120.0,160.0,280.0,240.0,0,84.0,36.0,0,3
120.0,170.0,280.0,230.0,0,74.0,36.0,0,3
120.0,180.0,280.0,220.0,0,64.0,36.0,0,3
120.0,190.0,280.0,210.0,0,54.0,36.0,0,3
120.0,200.0,280.0,200.0,0,44.0,36.0,0,3
120.0,210.0,280.0,190.0,0,34.0,36.0,0,3
120.0,220.0,280.0,180.0,0,24.0,36.0,0,3
120.0,230.0,280.0,170.0,0,14.0,36.0,0,3
120.0,240.0,280.0,160.0,0,4.0,36.0,0,3
130.0,240.0,270.0,160.0,0,4.0,26.0,0,2
140.0,240.0,260.0,160.0,0,4.0,16.0,0,2
150.0,240.0,250.0,160.0,0,0,61.0,180.0,2
150.0,230.0,250.0,170.0,0,0,61.0,170.0,1
150.0,220.0,250.0,180.0,0,0,61.0,160.0,1
150.0,210.0,250.0,190.0,0,0,61.0,150.0,1
150.0,200.0,250.0,200.0,0,0,61.0,140.0,1
150.0,190.0,250.0,210.0,0,0,61.0,130.0,1
150.0,180.0,250.0,220.0,0,0,61.0,120.0,1
150.0,170.0,250.0,230.0,0,0,61.0,110.0,1
150.0,160.0,250.0,240.0,0,0,61.0,100.0,1
150.0,150.0,250.0,250.0,0,0,61.0,90.0,1
150.0,140.0,250.0,260.0,0,0,61.0,80.0,1
150.0,130.0,250.0,270.0,0,0,61.0,70.0,1
150.0,120.0,250.0,280.0,0,0,61.0,60.0,1
150.0,110.0,250.0,290.0,0,0,61.0,50.0,1
150.0,100.0,250.0,300.0,0,0,61.0,40.0,1
150.0,90.0,250.0,310.0,0,0,61.0,30.0,1
150.0,80.0,250.0,320.0,0,0,61.0,20.0,1
150.0,70.0,250.0,330.0,0,0,61.0,10.0,1
150.0,60.0,250.0,340.0,0,0.0,61.0,0,1
160.0,60.0,240.0,340.0,0,0.0,51.0,0,2
170.0,60.0,230.0,340.0,0,0.0,41.0,0,2
180.0,60.0,220.0,340.0,0,0.0,31.0,0,2
190.0,60.0,210.0,340.0,0,0.0,21.0,0,2
200.0,60.0,200.0,340.0,0,0.0,11.0,0,2
210.0,60.0,190.0,340.0,46.0,236.0,0,0,2
210.0,70.0,190.0,330.0,46.0,226.0,0,0,3
210.0,80.0,190.0,320.0,46.0,216.0,0,0,3
210.0,90.0,190.0,310.0,46.0,206.0,0,0,3
210.0,100.0,190.0,300.0,46.0,196.0,0,0,3
210.0,110.0,190.0,290.0,46.0,186.0,0,0,3
210.0,120.0,190.0,280.0,46.0,176.0,0,0,3
210.0,130.0,190.0,270.0,46.0,166.0,0,0,3
210.0,140.0,190.0,260.0,46.0,156.0,0,0,3
210.0,150.0,190.0,250.0,46.0,146.0,0,0,3
210.0,160.0,190.0,240.0,46.0,136.0,0,0,3
210.0,170.0,190.0,230.0,46.0,126.0,0,0,3
210.0,180.0,190.0,220.0,46.0,116.0,0,0,3
210.0,190.0,190.0,210.0,46.0,106.0,0,0,3
210.0,200.0,190.0,200.0,46.0,96.0,0,0,3
210.0,210.0,190.0,190.0,46.0,86.0,0,0,3
210.0,220.0,190.0,180.0,46.0,76.0,0,0,3
210.0,230.0,190.0,170.0,46.0,66.0,0,0,3
210.0,240.0,190.0,160.0,46.0,56.0,0,0,3
210.0,250.0,190.0,150.0,46.0,46.0,0,0,3
210.0,260.0,190.0,140.0,46.0,36.0,0,0,3
210.0,270.0,190.0,130.0,46.0,26.0,0,0,3
210.0,280.0,190.0,120.0,46.0,16.0,0,0,3
210.0,290.0,190.0,110.0,46.0,6.0,0,0,3
210.0,300.0,190.0,100.0,46.0,0,0,4.0,3
200.0,300.0,200.0,100.0,36.0,0,0,4.0,0
190.0,300.0,210.0,100.0,26.0,0,0,4.0,0
180.0,300.0,220.0,100.0,16.0,0,0,4.0,0
170.0,300.0,230.0,100.0,0,0,75.0,249.0,0
170.0,290.0,230.0,110.0,0,0,75.0,239.0,1
170.0,280.0,230.0,120.0,0,0,75.0,229.0,1
170.0,270.0,230.0,130.0,0,0,75.0,219.0,1
170.0,260.0,230.0,140.0,0,0,75.0,209.0,1
170.0,250.0,230.0,150.0,0,0,75.0,199.0,1
170.0,240.0,230.0,160.0,0,0,75.0,189.0,1
170.0,230.0,230.0,170.0,0,0,75.0,179.0,1
170.0,220.0,230.0,180.0,0,0,75.0,169.0,1
170.0,210.0,230.0,190.0,0,0,75.0,159.0,1
170.0,200.0,230.0,200.0,0,0,75.0,149.0,1
170.0,190.0,230.0,210.0,0,0,75.0,139.0,1
170.0,180.0,230.0,220.0,0,0,75.0,129.0,1
170.0,170.0,230.0,230.0,0,0,75.0,119.0,1
170.0,160.0,230.0,240.0,0,0,75.0,109.0,1
170.0,150.0,230.0,250.0,0,0,75.0,99.0,1
170.0,140.0,230.0,260.0,0,0,75.0,89.0,1
170.0,130.0,230.0,270.0,0,0,75.0,79.0,1
170.0,120.0,230.0,280.0,0,0,75.0,69.0,1
170.0,110.0,230.0,290.0,0,0,75.0,59.0,1
170.0,100.0,230.0,300.0,0,0,75.0,49.0,1
170.0,90.0,230.0,310.0,0,0,75.0,39.0,1
170.0,80.0,230.0,320.0,0,0,75.0,29.0,1
170.0,70.0,230.0,330.0,0,0,75.0,19.0,1
170.0,60.0,230.0,340.0,0,0,75.0,9.0,1
170.0,50.0,230.0,350.0,0,1.0,75.0,0,1
180.0,50.0,220.0,350.0,0,1.0,65.0,0,2
190.0,50.0,210.0,350.0,0,1.0,55.0,0,2
200.0,50.0,200.0,350.0,0,1.0,45.0,0,2
210.0,50.0,190.0,350.0,0,1.0,35.0,0,2
220.0,50.0,180.0,350.0,0,1.0,25.0,0,2
230.0,50.0,170.0,350.0,0,1.0,15.0,0,2
240.0,50.0,160.0,350.0,0,265.0,112.0,0,2
240.0,60.0,160.0,340.0,0,255.0,112.0,0,3
240.0,70.0,160.0,330.0,0,245.0,112.0,0,3
240.0,80.0,160.0,320.0,0,235.0,112.0,0,3
240.0,90.0,160.0,310.0,0,225.0,112.0,0,3
240.0,100.0,160.0,300.0,0,215.0,112.0,0,3
240.0,110.0,160.0,290.0,0,205.0,112.0,0,3
240.0,120.0,160.0,280.0,0,195.0,112.0,0,3
240.0,130.0,160.0,270.0,0,185.0,112.0,0,3
240.0,140.0,160.0,260.0,0,175.0,112.0,0,3
240.0,150.0,160.0,250.0,0,165.0,112.0,0,3
240.0,160.0,160.0,240.0,0,155.0,112.0,0,3
240.0,170.0,160.0,230.0,0,145.0,112.0,0,3
240.0,180.0,160.0,220.0,0,135.0,112.0,0,3
240.0,190.0,160.0,210.0,0,125.0,112.0,0,3
240.0,200.0,160.0,200.0,0,115.0,112.0,0,3
240.0,210.0,160.0,190.0,0,105.0,112.0,0,3
240.0,220.0,160.0,180.0,0,95.0,112.0,0,3
240.0,230.0,160.0,170.0,0,85.0,112.0,0,3
240.0,240.0,160.0,160.0,0,75.0,112.0,0,3
240.0,250.0,160.0,150.0,0,65.0,112.0,0,3
240.0,260.0,160.0,140.0,0,55.0,112.0,0,3
240.0,270.0,160.0,130.0,0,45.0,112.0,0,3
240.0,280.0,160.0,120.0,0,35.0,112.0,0,3
240.0,290.0,160.0,110.0,0,25.0,112.0,0,3
240.0,300.0,160.0,100.0,0,15.0,112.0,0,3
240.0,310.0,160.0,90.0,0,5.0,112.0,0,3
250.0,310.0,150.0,90.0,0,5.0,102.0,0,2
260.0,310.0,140.0,90.0,0,5.0,92.0,0,2
270.0,310.0,130.0,90.0,0,5.0,82.0,0,2
280.0,310.0,120.0,90.0,0,5.0,72.0,0,2
290.0,310.0,110.0,90.0,0,5.0,62.0,0,2
300.0,310.0,100.0,90.0,0,5.0,52.0,0,2
310.0,310.0,90.0,90.0,0,5.0,42.0,0,2
320.0,310.0,80.0,90.0,0,5.0,32.0,0,2
330.0,310.0,70.0,90.0,0,5.0,22.0,0,2
340.0,310.0,60.0,90.0,0,5.0,12.0,0,2
350.0,310.0,50.0,90.0,237.0,0,0,227.0,2
350.0,300.0,50.0,100.0,237.0,0,0,217.0,1
350.0,290.0,50.0,110.0,237.0,0,0,207.0,1
350.0,280.0,50.0,120.0,237.0,0,0,197.0,1
350.0,270.0,50.0,130.0,237.0,0,0,187.0,1
350.0,260.0,50.0,140.0,237.0,0,0,177.0,1
350.0,250.0,50.0,150.0,237.0,0,0,167.0,1
350.0,240.0,50.0,160.0,237.0,0,0,157.0,1
350.0,230.0,50.0,170.0,237.0,0,0,147.0,1
350.0,220.0,50.0,180.0,237.0,0,0,137.0,1
350.0,210.0,50.0,190.0,237.0,0,0,127.0,1
350.0,200.0,50.0,200.0,237.0,0,0,117.0,1
350.0,190.0,50.0,210.0,237.0,0,0,107.0,1
350.0,180.0,50.0,220.0,237.0,0,0,97.0,1
350.0,170.0,50.0,230.0,237.0,0,0,87.0,1
350.0,160.0,50.0,240.0,237.0,0,0,77.0,1
350.0,150.0,50.0,250.0,237.0,0,0,67.0,1
350.0,140.0,50.0,260.0,237.0,0,0,57.0,1
350.0,130.0,50.0,270.0,237.0,0,0,47.0,1
350.0,120.0,50.0,280.0,237.0,0,0,37.0,1
350.0,110.0,50.0,290.0,237.0,0,0,27.0,1
350.0,100.0,50.0,300.0,237.0,0,0,17.0,1
350.0,90.0,50.0,310.0,237.0,0,0,7.0,1
350.0,80.0,50.0,320.0,237.0,3.0,0,0,1
340.0,80.0,60.0,320.0,227.0,3.0,0,0,0
330.0,80.0,70.0,320.0,217.0,3.0,0,0,0
320.0,80.0,80.0,320.0,207.0,3.0,0,0,0
310.0,80.0,90.0,320.0,197.0,3.0,0,0,0
300.0,80.0,100.0,320.0,187.0,3.0,0,0,0
290.0,80.0,110.0,320.0,177.0,3.0,0,0,0
280.0,80.0,120.0,320.0,167.0,3.0,0,0,0
270.0,80.0,130.0,320.0,157.0,3.0,0,0,0
260.0,80.0,140.0,320.0,147.0,3.0,0,0,0
250.0,80.0,150.0,320.0,137.0,3.0,0,0,0
240.0,80.0,160.0,320.0,127.0,3.0,0,0,0
230.0,80.0,170.0,320.0,117.0,3.0,0,0,0
220.0,80.0,180.0,320.0,107.0,3.0,0,0,0
210.0,80.0,190.0,320.0,97.0,3.0,0,0,0
200.0,80.0,200.0,320.0,87.0,3.0,0,0,0
190.0,80.0,210.0,320.0,77.0,3.0,0,0,0
180.0,80.0,220.0,320.0,67.0,3.0,0,0,0
170.0,80.0,230.0,320.0,57.0,3.0,0,0,0
160.0,80.0,240.0,320.0,47.0,3.0,0,0,0
150.0,80.0,250.0,320.0,37.0,3.0,0,0,0
140.0,80.0,260.0,320.0,27.0,3.0,0,0,0
130.0,80.0,270.0,320.0,17.0,3.0,0,0,0
120.0,80.0,280.0,320.0,0,1.0,101.0,0,0
130.0,80.0,270.0,320.0,0,1.0,91.0,0,2
140.0,80.0,260.0,320.0,0,1.0,81.0,0,2
150.0,80.0,250.0,320.0,0,1.0,71.0,0,2
160.0,80.0,240.0,320.0,0,1.0,61.0,0,2
170.0,80.0,230.0,320.0,0,1.0,51.0,0,2
180.0,80.0,220.0,320.0,0,1.0,41.0,0,2
190.0,80.0,210.0,320.0,0,1.0,31.0,0,2
200.0,80.0,200.0,320.0,0,1.0,21.0,0,2
210.0,80.0,190.0,320.0,0,1.0,11.0,0,2
220.0,80.0,180.0,320.0,0,104.0,71.0,0,2
220.0,90.0,180.0,310.0,0,94.0,71.0,0,3
220.0,100.0,180.0,300.0,0,84.0,71.0,0,3
220.0,110.0,180.0,290.0,0,74.0,71.0,0,3
220.0,120.0,180.0,280.0,0,64.0,71.0,0,3
220.0,130.0,180.0,270.0,0,54.0,71.0,0,3
220.0,140.0,180.0,260.0,0,44.0,71.0,0,3
220.0,150.0,180.0,250.0,0,34.0,71.0,0,3
220.0,160.0,180.0,240.0,0,24.0,71.0,0,3
220.0,170.0,180.0,230.0,0,14.0,71.0,0,3
220.0,180.0,180.0,220.0,0,4.0,71.0,0,3
230.0,180.0,170.0,220.0,0,4.0,61.0,0,2
240.0,180.0,160.0,220.0,0,4.0,51.0,0,2
250.0,180.0,150.0,220.0,0,4.0,41.0,0,2
260.0,180.0,140.0,220.0,0,4.0,31.0,0,2
270.0,180.0,130.0,220.0,0,4.0,21.0,0,2
280.0,180.0,120.0,220.0,0,4.0,11.0,0,2
290.0,180.0,110.0,220.0,6.0,0,0,58.0,2
290.0,170.0,110.0,230.0,6.0,0,0,48.0,1
290.0,160.0,110.0,240.0,6.0,0,0,38.0,1
290.0,150.0,110.0,250.0,6.0,0,0,28.0,1
290.0,140.0,110.0,260.0,6.0,0,0,18.0,1
290.0,130.0,110.0,270.0,105.0,45.0,0,0,1
290.0,120.0,110.0,280.0,105.0,55.0,0,0,1
290.0,110.0,110.0,290.0,105.0,65.0,0,0,1
290.0,100.0,110.0,300.0,105.0,75.0,0,0,1
290.0,90.0,110.0,310.0,105.0,85.0,0,0,1
290.0,80.0,110.0,320.0,105.0,95.0,0,0,1
290.0,70.0,110.0,330.0,105.0,105.0,0,0,1
290.0,60.0,110.0,340.0,105.0,115.0,0,0,1
290.0,50.0,110.0,350.0,105.0,125.0,0,0,1
290.0,40.0,110.0,360.0,105.0,135.0,0,0,1
290.0,30.0,110.0,370.0,105.0,145.0,0,0,1
290.0,20.0,110.0,380.0,105.0,155.0,0,0,1
290.0,10.0,110.0,390.0,105.0,165.0,0,0,1
300.0,10.0,100.0,390.0,115.0,165.0,0,0,2
310.0,10.0,90.0,390.0,125.0,165.0,0,0,2
320.0,10.0,80.0,390.0,135.0,165.0,0,0,2
330.0,10.0,70.0,390.0,145.0,165.0,0,0,2
340.0,10.0,60.0,390.0,155.0,165.0,0,0,2
350.0,10.0,50.0,390.0,165.0,165.0,0,0,2
360.0,10.0,40.0,390.0,175.0,165.0,0,0,2
370.0,10.0,30.0,390.0,185.0,165.0,0,0,2
380.0,10.0,20.0,390.0,195.0,165.0,0,0,2
390.0,10.0,10.0,390.0,205.0,165.0,0,0,2
390.0,20.0,10.0,380.0,205.0,155.0,0,0,3
390.0,30.0,10.0,370.0,205.0,145.0,0,0,3
390.0,40.0,10.0,360.0,205.0,135.0,0,0,3
390.0,50.0,10.0,350.0,205.0,125.0,0,0,3
390.0,60.0,10.0,340.0,205.0,115.0,0,0,3
390.0,70.0,10.0,330.0,205.0,105.0,0,0,3
390.0,80.0,10.0,320.0,205.0,95.0,0,0,3
390.0,90.0,10.0,310.0,205.0,85.0,0,0,3
390.0,100.0,10.0,300.0,205.0,75.0,0,0,3
390.0,110.0,10.0,290.0,205.0,65.0,0,0,3
390.0,120.0,10.0,280.0,205.0,55.0,0,0,3
390.0,130.0,10.0,270.0,205.0,45.0,0,0,3
390.0,140.0,10.0,260.0,205.0,35.0,0,0,3
390.0,150.0,10.0,250.0,205.0,25.0,0,0,3
390.0,160.0,10.0,240.0,205.0,15.0,0,0,3
390.0,170.0,10.0,230.0,205.0,5.0,0,0,3
380.0,170.0,20.0,230.0,195.0,5.0,0,0,0
370.0,170.0,30.0,230.0,185.0,5.0,0,0,0
360.0,170.0,40.0,230.0,175.0,5.0,0,0,0
350.0,170.0,50.0,230.0,165.0,5.0,0,0,0
340.0,170.0,60.0,230.0,155.0,5.0,0,0,0
330.0,170.0,70.0,230.0,145.0,5.0,0,0,0
320.0,170.0,80.0,230.0,135.0,5.0,0,0,0
310.0,170.0,90.0,230.0,125.0,5.0,0,0,0
300.0,170.0,100.0,230.0,115.0,5.0,0,0,0
290.0,170.0,110.0,230.0,105.0,5.0,0,0,0
280.0,170.0,120.0,230.0,95.0,5.0,0,0,0
270.0,170.0,130.0,230.0,85.0,5.0,0,0,0
260.0,170.0,140.0,230.0,75.0,5.0,0,0,0
250.0,170.0,150.0,230.0,65.0,5.0,0,0,0
240.0,170.0,160.0,230.0,55.0,5.0,0,0,0
230.0,170.0,170.0,230.0,45.0,5.0,0,0,0
220.0,170.0,180.0,230.0,35.0,5.0,0,0,0
210.0,170.0,190.0,230.0,25.0,5.0,0,0,0
200.0,170.0,200.0,230.0,15.0,5.0,0,0,0
190.0,170.0,210.0,230.0,67.0,35.0,0,0,0
190.0,180.0,210.0,220.0,67.0,25.0,0,0,3
190.0,190.0,210.0,210.0,67.0,15.0,0,0,3
190.0,200.0,210.0,200.0,67.0,5.0,0,0,3
180.0,200.0,220.0,200.0,57.0,5.0,0,0,0
170.0,200.0,230.0,200.0,47.0,5.0,0,0,0
160.0,200.0,240.0,200.0,37.0,5.0,0,0,0
150.0,200.0,250.0,200.0,27.0,5.0,0,0,0
140.0,200.0,260.0,200.0,17.0,5.0,0,0,0
130.0,200.0,270.0,200.0,40.0,0,0,155.0,0
130.0,190.0,270.0,210.0,40.0,0,0,145.0,1
130.0,180.0,270.0,220.0,40.0,0,0,135.0,1
130.0,170.0,270.0,230.0,40.0,0,0,125.0,1
130.0,160.0,270.0,240.0,40.0,0,0,115.0,1
130.0,150.0,270.0,250.0,40.0,0,0,105.0,1
130.0,140.0,270.0,260.0,40.0,0,0,95.0,1
130.0,130.0,270.0,270.0,40.0,0,0,85.0,1
130.0,120.0,270.0,280.0,40.0,0,0,75.0,1
130.0,110.0,270.0,290.0,40.0,0,0,65.0,1
130.0,100.0,270.0,300.0,40.0,0,0,55.0,1
130.0,90.0,270.0,310.0,40.0,0,0,45.0,1
130.0,80.0,270.0,320.0,40.0,0,0,35.0,1
130.0,70.0,270.0,330.0,40.0,0,0,25.0,1
130.0,60.0,270.0,340.0,40.0,0,0,15.0,1
130.0,50.0,270.0,350.0,40.0,0,0,5.0,1
120.0,50.0,280.0,350.0,30.0,0,0,5.0,0
110.0,50.0,290.0,350.0,20.0,0,0,5.0,0
100.0,50.0,300.0,350.0,10.0,0,0,5.0,0
90.0,50.0,310.0,350.0,0,0,71.0,5.0,0
100.0,50.0,300.0,350.0,0,0,61.0,5.0,2
110.0,50.0,290.0,350.0,0,0,51.0,5.0,2
120.0,50.0,280.0,350.0,0,0,41.0,5.0,2
130.0,50.0,270.0,350.0,0,0,31.0,5.0,2
140.0,50.0,260.0,350.0,0,0,21.0,5.0,2
150.0,50.0,250.0,350.0,0,0,11.0,5.0,2
160.0,50.0,240.0,350.0,0,305.0,63.0,0,2
160.0,60.0,240.0,340.0,0,295.0,63.0,0,3
160.0,70.0,240.0,330.0,0,285.0,63.0,0,3
160.0,80.0,240.0,320.0,0,275.0,63.0,0,3
160.0,90.0,240.0,310.0,0,265.0,63.0,0,3
160.0,100.0,240.0,300.0,0,255.0,63.0,0,3
160.0,110.0,240.0,290.0,0,245.0,63.0,0,3
